source_file,report_date,campaign_id,campaign_name,impressions,clicks,spend,channel,source_system
Amazon_ads_2024_Sep.csv,9/18/2024,527890016640710,Car Seat AUTO (up&down),411,4,6.16,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/20/2024,527890016640710,Car Seat AUTO (up&down),376,4,6.16,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/22/2024,527890016640710,Car Seat AUTO (up&down),321,4,6.16,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/24/2024,527890016640710,Car Seat AUTO (up&down),369,4,6.16,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/26/2024,527890016640710,Car Seat AUTO (up&down),331,4,6.16,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/3/2024,450210495476170,Car Seat Research,287,4,4.2,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/5/2024,450210495476170,Car Seat Research,309,4,4.2,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/7/2024,450210495476170,Car Seat Research,287,4,4.2,Amazon Ads,Amazon Ads
Amazon_ads_2024_Sep.csv,9/16/2024,530854449844448,Car Seat Low Bid,478,4,2.8,Amazon Ads,Amazon Ads
Amazon_ads_2025_Apr.csv,4/12/2025,318894136569919,B0CV4M7TK2 - Dog Car Seat - Singl Gold - br,86,4,2.95,Amazon Ads,Amazon Ads
Amazon_ads_2025_Apr.csv,4/2/2025,318894136569919,B0CV4M7TK2 - Dog Car Seat - Singl Gold - br,88,4,3.48,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/5/2025,485786950872406,B0CV4M7TK2 - Dog Car Seat - Auto - low bid - new _brown_black,120,4,2.1,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/19/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,461,4,3.2,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/24/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,263,4,2.89,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/16/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,205,4,3.2,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/30/2025,408026449776691,B0CV4M7TK2 - Dog Car Seat - High - restart 1,235,4,2.86,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/18/2025,416635905154677,B0CV4M7TK2 - Dog Car Seat - ST_new - ex,248,4,3.77,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/14/2025,485786950872406,B0CV4M7TK2 - Dog Car Seat - Auto - low bid - new _brown_black,75,4,1.9,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/27/2025,362079353835344,B0CV4M7TK2 - Dog Car Seat - ST - ex,323,4,3.2,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/11/2025,408026449776691,B0CV4M7TK2 - Dog Car Seat - High - restart 1,141,4,2.6,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/23/2025,475669437320938,B0CV4M7TK2 - Dog Car Seat -  PDA - Compet,191,4,3.44,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/13/2025,396098897348771,B0CV4M7TK2 - Dog Car Seat - PDA - Sug - restart,245,4,3,Amazon Ads,Amazon Ads
Amazon_ads_2025_Aug.csv,8/20/2025,408026449776691,B0CV4M7TK2 - Dog Car Seat - High - restart 1,109,4,2.73,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/17/2025,403357952110679,B0CV4M7TK2 - Dog Car Seat - tpk - TOS,202,4,3.92,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/11/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,230,4,3.16,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/9/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,523,4,2.16,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/1/2025,548141207661071,B0CV4M7TK2 - Dog Car Seat - High - restart,238,4,4.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/18/2025,459510910770649,B0CV4M7TK2 - Dog Car Seat - SB - Video - Store,91,4,6.86,Amazon Ads,Amazon Ads
Amazon_ads_2025_Feb.csv,2/17/2025,400768130291706,B0CV4M7TK2 - Dog Car Seat - Auto - low bids,179,4,3.32,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/7/2025,407899962312979,B0CV4M7TK2 - Dog Car Seat - tpk - ph,455,4,2.84,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/7/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,250,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/12/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,248,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/16/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,231,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/18/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,286,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/22/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,264,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/25/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,237,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/27/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,265,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jan.csv,1/31/2025,322524994486312,B0CV4M7TK2 - Dog Car Seat - tpk - dog carriers for small dogs - low bids - ex,278,4,2.4,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/9/2025,475669437320938,B0CV4M7TK2 - Dog Car Seat -  PDA - Compet,334,4,3.56,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/11/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,223,4,2.36,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/9/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,292,4,2.3,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/3/2025,474314638745261,B0CV4M7TK2 - Dog Car Seat - rainbow pride - Auto,136,4,1.86,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jul.csv,7/20/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,271,4,2.29,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/26/2025,322321670212236,B0CV4M7TK2 - Dog Car Seat - Trend low - ex,108,4,5.66,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/27/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,428,4,2.36,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/5/2025,485786950872406,B0CV4M7TK2 - Dog Car Seat - Auto - low bid - new _brown_black,271,4,1.69,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/26/2025,474314638745261,B0CV4M7TK2 - Dog Car Seat - rainbow pride - Auto,97,4,1.8,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/15/2025,474314638745261,B0CV4M7TK2 - Dog Car Seat - rainbow pride - Auto,134,4,1.8,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/18/2025,518917008036711,B0CV4M7TK2 - Dog Car Seat - High,100,4,2.31,Amazon Ads,Amazon Ads
Amazon_ads_2025_Jun.csv,6/27/2025,485786950872406,B0CV4M7TK2 - Dog Car Seat - Auto - low bid - new _brown_black,99,4,1.96,Amazon Ads,Amazon Ads
Amazon_ads_2025_Mar.csv,3/8/2025,345190778141673,B0CV4M7TK2 - Dog Car Seat - Cat - Test,207,4,2.11,Amazon Ads,Amazon Ads
Amazon_ads_2025_Mar.csv,3/21/2025,318894136569919,B0CV4M7TK2 - Dog Car Seat - Singl Gold - br,95,4,2.29,Amazon Ads,Amazon Ads
Amazon_ads_2025_Mar.csv,3/28/2025,318894136569919,B0CV4M7TK2 - Dog Car Seat - Singl Gold - br,103,4,3.56,Amazon Ads,Amazon Ads
